hpnum,mdc2,value
30896,14,81
30896,15,81
30896,16,489
30896,17,0
30896,18,185
30897,01,354
30897,02,736
30897,03,130
30897,04,399
30897,05,542
30897,06,809
30897,07,129
30897,08,22
30897,09,26
30897,10,161
30897,11,410
30897,12,352
30897,13,52
30897,14,38
30897,15,0
30897,16,543
30897,17,0
30897,18,62
30898,01,26
30898,02,430
30898,03,296
30898,04,465
30898,05,52
30898,06,452
30898,07,608
30898,08,83
30898,09,0
30898,10,102
30898,11,543
30898,12,0
30898,13,444
30898,14,0
30898,15,0
30898,16,352
30898,17,0
30898,18,84
30899,01,41
30899,02,53
30899,03,46
30899,04,308
30899,05,408
30899,06,958
30899,07,108
30899,08,14
30899,09,19
30899,10,74
30899,11,67
30899,12,0
30899,13,30
30899,14,0
30899,15,0
30899,16,224
30899,17,0
30899,18,34
30900,01,190
30900,02,365
30900,03,300
30900,04,1148
30900,05,744
30900,06,1457
30900,07,307
30900,08,272
30900,09,167
30900,10,374
30900,11,666
30900,12,1092
30900,13,388
30900,14,99
30900,15,11
30900,16,247
30900,17,115
30900,18,152
30901,01,72
30901,02,0
30901,03,67
30901,04,230
30901,05,56
30901,06,752
30901,07,137
30901,08,16
30901,09,15
30901,10,97
30901,11,720
30901,12,0
30901,13,58
30901,14,0
30901,15,0
30901,16,329
30901,17,30
30901,18,166
30902,01,942
30902,02,10
30902,03,255
30902,04,781
30902,05,408
30902,06,3229
30902,07,225
30902,08,128
30902,09,64
30902,10,184
30902,11,829
30902,12,0
30902,13,96
30902,14,25
30902,15,0
30902,16,955
30902,17,13
30902,18,138
30903,01,483
30903,02,117
30903,03,53
30903,04,499
30903,05,1177
30903,06,848
30903,07,138
30903,08,51
30903,09,35
30903,10,125
30903,11,535
30903,12,46
30903,13,42
30903,14,0
30903,15,0
30903,16,599
30903,17,0
30903,18,54
30904,01,389
30904,02,0
30904,03,66
30904,04,35
30904,05,394
30904,06,0
30904,07,31
30904,08,0
30904,09,0
30904,10,20
30904,11,17
30904,12,0
30904,13,0
30904,14,0
30904,15,0
30904,16,121
30904,17,0
30904,18,0
30905,01,32
30905,02,0
30905,03,73
30905,04,335
30905,05,39
30905,06,1361
30905,07,38
30905,08,18
30905,09,0
30905,10,53
30905,11,136
30905,12,0
30905,13,59
30905,14,0
30905,15,0
30905,16,154
30905,17,0
30905,18,36
30906,01,177
30906,02,0
30906,03,55
30906,04,646
30906,05,407
30906,06,992
30906,07,134
30906,08,68
30906,09,23
30906,10,111
30906,11,413
30906,12,0
30906,13,28
30906,14,0
30906,15,0
30906,16,313
30906,17,0
30906,18,45
30907,01,442
30907,02,0
30907,03,64
30907,04,24
30907,05,14
30907,06,0
30907,07,44
30907,08,0
30907,09,0
30907,10,15
30907,11,0
30907,12,0
30907,13,0
30907,14,0
30907,15,0
30907,16,162
30907,17,0
30907,18,0
30908,01,55
30908,02,445
30908,03,35
30908,04,714
30908,05,393
30908,06,1442
30908,07,593
30908,08,28
30908,09,66
30908,10,179
30908,11,371
30908,12,311
30908,13,549
30908,14,0
30908,15,0
30908,16,209
30908,17,0
30908,18,58
30909,01,92
30909,02,261
30909,03,55
30909,04,503
30909,05,261
30909,06,1041
30909,07,183
30909,08,47
30909,09,56
30909,10,114
30909,11,447
30909,12,0
30909,13,29
30909,14,0
30909,15,0
30909,16,336
30909,17,0
30909,18,10
30910,01,28
30910,02,0
30910,03,19
30910,04,130
30910,05,860
30910,06,322
30910,07,42
30910,08,0
30910,09,0
30910,10,10
30910,11,272
30910,12,0
30910,13,0
30910,14,0
30910,15,0
30910,16,157
30910,17,12
30910,18,57
30911,01,416
30911,02,338
30911,03,781
30911,04,1701
30911,05,391
30911,06,2013
30911,07,269
30911,08,196
30911,09,135
30911,10,327
30911,11,401
30911,12,389
30911,13,110
30911,14,143
30911,15,78
30911,16,584
30911,17,36
30911,18,120
30912,01,35
30912,02,0
30912,03,81
30912,04,132
30912,05,207
30912,06,306
30912,07,65
30912,08,16
30912,09,0
30912,10,18
30912,11,87
30912,12,0
30912,13,11
30912,14,0
30912,15,0
30912,16,451
30912,17,0
30912,18,0
30913,01,347
30913,02,142
30913,03,56
30913,04,350
30913,05,122
30913,06,598
30913,07,89
30913,08,17
30913,09,0
30913,10,68
30913,11,178
30913,12,149
30913,13,15
30913,14,28
30913,15,0
30913,16,435
30913,17,0
30913,18,15
30914,01,91
30914,02,178
30914,03,37
30914,04,562
30914,05,1146
30914,06,919
30914,07,53
30914,08,44
30914,09,0
30914,10,90
30914,11,555
30914,12,0
30914,13,56
30914,14,0
30914,15,0
30914,16,116
30914,17,0
30914,18,48
30915,01,44
30915,02,170
30915,03,492
30915,04,297
30915,05,452
30915,06,819
30915,07,88
30915,08,32
30915,09,0
30915,10,87
30915,11,371
30915,12,257
30915,13,45
30915,14,57
30915,15,0
30915,16,192
30915,17,0
30915,18,73
30916,01,853
30916,02,0
30916,03,150
30916,04,1448
30916,05,1002
30916,06,1636
30916,07,341
30916,08,103
30916,09,40
30916,10,518
30916,11,804
30916,12,156
30916,13,56
30916,14,0
30916,15,0
30916,16,1431
30916,17,86
30916,18,117
30917,01,16
30917,02,0
30917,03,38
30917,04,133
30917,05,56
30917,06,330
30917,07,0
30917,08,0
30917,09,0
30917,10,15
30917,11,46
30917,12,0
30917,13,12
30917,14,0
30917,15,0
30917,16,0
30917,17,0
30917,18,0
30918,01,480
30918,02,1856
30918,03,306
30918,04,558
30918,05,1437
30918,06,1852
30918,07,1031
30918,08,191
30918,09,261
30918,10,203
30918,11,1050
30918,12,503
30918,13,319
30918,14,50
30918,15,0
30918,16,455
30918,17,0
30918,18,228
30919,01,94
30919,02,83
30919,03,203
30919,04,791
30919,05,554
30919,06,1133
30919,07,122
30919,08,31
30919,09,161
30919,10,98
30919,11,437
30919,12,324
30919,13,356
30919,14,26
30919,15,0
30919,16,180
30919,17,0
30919,18,67
30920,01,563
30920,02,0
30920,03,53
30920,04,374
30920,05,508
30920,06,535
30920,07,212
30920,08,17
30920,09,0
30920,10,88
30920,11,450
30920,12,0
30920,13,56
30920,14,17
30920,15,0
30920,16,565
30920,17,0
30920,18,144
30921,01,204
30921,02,0
30921,03,40
30921,04,355
30921,05,49
30921,06,615
30921,07,59
30921,08,34
30921,09,0
30921,10,114
30921,11,112
30921,12,0
30921,13,29
30921,14,0
30921,15,0
30921,16,292
30921,17,13
30921,18,11
30922,01,69
30922,02,0
30922,03,94
30922,04,199
30922,05,41
30922,06,767
30922,07,703
30922,08,16
30922,09,25
30922,10,49
30922,11,95
30922,12,0
30922,13,14
30922,14,0
30922,15,0
30922,16,314
30922,17,0
30922,18,17
30923,01,0
30923,02,12
30923,03,0
30923,04,0
30923,05,0
30923,06,0
30923,07,430
30923,08,0
30923,09,0
30923,10,0
30923,11,0
30923,12,0
30923,13,0
30923,14,0
30923,15,0
30923,16,498
30923,17,0
30923,18,0
30924,01,37
30924,02,121
30924,03,454
30924,04,2933
30924,05,216
30924,06,468
30924,07,44
30924,08,338
30924,09,171
30924,10,49
30924,11,47
30924,12,805
30924,13,32
30924,14,98
30924,15,47
30924,16,36
30924,17,0
30924,18,55
30925,01,834
30925,02,281
30925,03,30
30925,04,340
30925,05,1395
30925,06,1454
30925,07,274
30925,08,55
30925,09,36
30925,10,99
30925,11,266
30925,12,0
30925,13,220
30925,14,0
30925,15,0
30925,16,610
30925,17,0
30925,18,44
30926,01,926
30926,02,0
30926,03,20
30926,04,0
30926,05,17
30926,06,0
30926,07,110
30926,08,0
30926,09,0
30926,10,18
30926,11,0
30926,12,0
30926,13,0
30926,14,0
30926,15,0
30926,16,220
30926,17,0
30926,18,15
30927,01,100
30927,02,812
30927,03,288
30927,04,645
30927,05,268
30927,06,757
30927,07,207
30927,08,63
30927,09,160
30927,10,142
30927,11,447
30927,12,0
30927,13,35
30927,14,0
30927,15,0
30927,16,930
30927,17,22
30927,18,83
30928,01,118
30928,02,295
30928,03,65
30928,04,124
30928,05,82
30928,06,346
30928,07,254
30928,08,21
30928,09,0
30928,10,21
30928,11,52
30928,12,0
30928,13,17
30928,14,0
30928,15,0
30928,16,942
30928,17,40
30928,18,63
30929,01,252
30929,02,62
30929,03,49
30929,04,205
30929,05,140
30929,06,659
30929,07,113
30929,08,12
30929,09,0
30929,10,62
30929,11,79
30929,12,0
30929,13,27
30929,14,0
30929,15,0
30929,16,347
30929,17,33
30929,18,19
30930,01,0
30930,02,337
30930,03,32
30930,04,25
30930,05,840
30930,06,2025
30930,07,123
30930,08,53
30930,09,43
30930,10,116
30930,11,285
30930,12,670
30930,13,0
30930,14,12
30930,15,0
30930,16,108
30930,17,0
30930,18,10
30931,01,435
30931,02,749
30931,03,272
30931,04,1061
30931,05,1052
30931,06,1606
30931,07,514
30931,08,172
30931,09,316
30931,10,705
30931,11,1105
30931,12,254
30931,13,238
30931,14,10
30931,15,0
30931,16,257
30931,17,49
30931,18,188
30932,01,97
30932,02,121
30932,03,459
30932,04,1012
30932,05,209
30932,06,1443
30932,07,148
30932,08,52
30932,09,53
30932,10,387
30932,11,357
30932,12,187
30932,13,107
30932,14,71
30932,15,28
30932,16,417
30932,17,23
30932,18,51
30933,01,2250
30933,02,0
30933,03,195
30933,04,42
30933,05,828
30933,06,0
30933,07,509
30933,08,0
30933,09,0
30933,10,86
30933,11,0
30933,12,0
30933,13,0
30933,14,0
30933,15,0
30933,16,399
30933,17,0
30933,18,80
30934,01,24
30934,02,0
30934,03,28
30934,04,288
30934,05,40
30934,06,324
30934,07,61
30934,08,0
30934,09,0
30934,10,93
30934,11,57
30934,12,518
30934,13,11
30934,14,250
30934,15,105
30934,16,79
30934,17,0
30934,18,17
30935,01,87
30935,02,112
30935,03,111
30935,04,533
30935,05,346
30935,06,1037
30935,07,387
30935,08,58
30935,09,11
30935,10,175
30935,11,310
30935,12,0
30935,13,59
30935,14,0
30935,15,0
30935,16,401
30935,17,24
30935,18,102
30936,01,49
30936,02,0
30936,03,48
30936,04,367
30936,05,69
30936,06,398
30936,07,64
30936,08,21
30936,09,0
30936,10,70
30936,11,166
30936,12,0
30936,13,18
30936,14,0
30936,15,0
30936,16,346
30936,17,11
30936,18,11
30937,01,432
30937,02,945
30937,03,316
30937,04,1189
30937,05,1230
30937,06,2431
30937,07,328
30937,08,109
30937,09,94
30937,10,282
30937,11,626
30937,12,382
30937,13,324
30937,14,22
30937,15,0
30937,16,549
30937,17,0
30937,18,164
30938,01,115
30938,02,0
30938,03,0
30938,04,0
30938,05,0
30938,06,12
30938,07,153
30938,08,0
30938,09,0
30938,10,0
30938,11,0
30938,12,0
30938,13,0
30938,14,0
30938,15,0
30938,16,727
30938,17,0
30938,18,0
30939,01,18
30939,02,10
30939,03,81
30939,04,415
30939,05,345
30939,06,1236
30939,07,63
30939,08,46
30939,09,46
30939,10,80
30939,11,297
30939,12,123
30939,13,31
30939,14,10
30939,15,0
30939,16,120
30939,17,0
30939,18,16
30940,01,136
30940,02,0
30940,03,31
30940,04,203
30940,05,54
30940,06,416
30940,07,51
30940,08,11
30940,09,0
30940,10,48
30940,11,343
30940,12,0
30940,13,0
30940,14,0
30940,15,0
30940,16,295
30940,17,0
30940,18,0
30941,01,296
30941,02,69
30941,03,65
30941,04,444
30941,05,873
30941,06,1078
30941,07,82
30941,08,35
30941,09,0
30941,10,119
30941,11,464
30941,12,103
30941,13,11
30941,14,0
30941,15,0
30941,16,359
30941,17,0
30941,18,154
30942,01,28
30942,02,986
30942,03,115
30942,04,349
30942,05,16
30942,06,391
30942,07,20
30942,08,223
30942,09,0
30942,10,74
30942,11,37
30942,12,600
30942,13,82
30942,14,481
30942,15,60
30942,16,41
30942,17,0
30942,18,0
30943,01,28
30943,02,464
30943,03,125
30943,04,409
30943,05,413
30943,06,1123
30943,07,175
30943,08,155
30943,09,37
30943,10,105
30943,11,691
30943,12,45
30943,13,57
30943,14,0
30943,15,0
30943,16,197
30943,17,0
30943,18,56
30944,01,137
30944,02,470
30944,03,262
30944,04,937
30944,05,278
30944,06,2156
30944,07,171
30944,08,171
30944,09,0
30944,10,109
30944,11,855
30944,12,85
30944,13,322
30944,14,148
30944,15,55
30944,16,332
30944,17,0
30944,18,50
30945,01,548
30945,02,159
30945,03,84
30945,04,757
30945,05,293
30945,06,1605
30945,07,214
30945,08,35
30945,09,13
30945,10,95
30945,11,377
30945,12,0
30945,13,36
30945,14,0
30945,15,0
30945,16,564
30945,17,17
30945,18,117
30946,01,255
30946,02,20
30946,03,63
30946,04,451
30946,05,469
30946,06,584
30946,07,155
30946,08,61
30946,09,0
30946,10,129
30946,11,188
30946,12,22
30946,13,25
30946,14,32
30946,15,19
30946,16,509
30946,17,0
30946,18,64
30947,01,0
30947,02,0
30947,03,0
30947,04,0
30947,05,0
30947,06,0
30947,07,0
30947,08,0
30947,09,0
30947,10,0
30947,11,0
30947,12,720
30947,13,0
30947,14,58
30947,15,0
30947,16,0
30947,17,0
30947,18,0
30948,01,651
30948,02,944
30948,03,803
30948,04,1318
30948,05,1328
30948,06,2367
30948,07,532
30948,08,299
30948,09,128
30948,10,306
30948,11,1263
30948,12,420
30948,13,129
30948,14,316
30948,15,78
30948,16,316
30948,17,0
30948,18,155
30949,01,14
30949,02,12
30949,03,16
30949,04,81
30949,05,23
30949,06,221
30949,07,0
30949,08,0
30949,09,0
30949,10,14
30949,11,131
30949,12,0
30949,13,20
30949,14,0
30949,15,0
30949,16,15
30949,17,0
30949,18,93
30950,01,330
30950,02,264
30950,03,60
30950,04,370
30950,05,360
30950,06,1119
30950,07,213
30950,08,38
30950,09,0
30950,10,72
30950,11,188
30950,12,0
30950,13,44
30950,14,0
30950,15,0
30950,16,479
30950,17,0
30950,18,30
30951,01,686
30951,02,464
30951,03,198
30951,04,1553
30951,05,1926
30951,06,2228
30951,07,373
30951,08,87
30951,09,35
30951,10,463
30951,11,876
30951,12,163
30951,13,155
30951,14,29
30951,15,0
30951,16,710
30951,17,13
30951,18,192
30952,01,811
30952,02,162
30952,03,104
30952,04,385
30952,05,481
30952,06,632
30952,07,372
30952,08,17
30952,09,0
30952,10,105
30952,11,254
30952,12,0
30952,13,28
30952,14,0
30952,15,0
30952,16,446
30952,17,0
30952,18,11
30953,01,13
30953,02,257
30953,03,162
30953,04,672
30953,05,364
30953,06,2225
30953,07,132
30953,08,46
30953,09,106
30953,10,203
30953,11,764
30953,12,0
30953,13,66
30953,14,0
30953,15,0
30953,16,244
30953,17,0
30953,18,65
30954,01,392
30954,02,0
30954,03,36
30954,04,175
30954,05,83
30954,06,150
30954,07,111
30954,08,0
30954,09,0
30954,10,47
30954,11,40
30954,12,0
30954,13,18
30954,14,0
30954,15,0
30954,16,533
30954,17,0
30954,18,31
30955,01,278
30955,02,0
30955,03,265
30955,04,1041
30955,05,1789
30955,06,2133
30955,07,194
30955,08,106
30955,09,52
30955,10,377
30955,11,846
30955,12,477
30955,13,74
30955,14,298
30955,15,61
30955,16,144
30955,17,13
30955,18,280
30956,01,561
30956,02,29
30956,03,248
30956,04,628
30956,05,230
30956,06,993
30956,07,345
30956,08,79
30956,09,23
30956,10,329
30956,11,179
30956,12,119
30956,13,68
30956,14,53
30956,15,0
30956,16,909
30956,17,10
30956,18,59
30957,01,262
30957,02,917
30957,03,873
30957,04,310
30957,05,281
30957,06,1790
30957,07,66
30957,08,187
30957,09,37
30957,10,43
30957,11,823
30957,12,0
30957,13,62
30957,14,0
30957,15,0
30957,16,188
30957,17,0
30957,18,71
30958,01,12
30958,02,386
30958,03,33
30958,04,420
30958,05,119
30958,06,1406
30958,07,212
30958,08,53
30958,09,11
30958,10,124
30958,11,551
30958,12,492
30958,13,22
30958,14,413
30958,15,0
30958,16,180
30958,17,0
30958,18,33
30959,01,453
30959,02,0
30959,03,66
30959,04,13
30959,05,53
30959,06,12
30959,07,39
30959,08,0
30959,09,0
30959,10,18
30959,11,0
30959,12,0
30959,13,0
30959,14,0
30959,15,0
30959,16,152
30959,17,0
30959,18,0
30960,01,356
30960,02,0
30960,03,70
30960,04,0
30960,05,0
30960,06,0
30960,07,22
30960,08,0
30960,09,0
30960,10,10
30960,11,0
30960,12,0
30960,13,0
30960,14,0
30960,15,0
30960,16,196
30960,17,0
30960,18,0
30961,01,18
30961,02,447
30961,03,189
30961,04,241
30961,05,281
30961,06,851
30961,07,133
30961,08,120
30961,09,0
30961,10,105
30961,11,232
30961,12,0
30961,13,26
30961,14,0
30961,15,0
30961,16,196
30961,17,0
30961,18,37
30962,01,543
30962,02,735
30962,03,310
30962,04,1168
30962,05,992
30962,06,3143
30962,07,1278
30962,08,240
30962,09,199
30962,10,381
30962,11,610
30962,12,570
30962,13,143
30962,14,314
30962,15,66
30962,16,565
30962,17,0
30962,18,233
30963,01,563
30963,02,263
30963,03,334
30963,04,1295
30963,05,604
30963,06,795
30963,07,378
30963,08,101
30963,09,0
30963,10,273
30963,11,742
30963,12,0
30963,13,35
30963,14,0
30963,15,24
30963,16,638
30963,17,0
30963,18,70
30964,01,483
30964,02,567
30964,03,512
30964,04,682
30964,05,1117
30964,06,1832
30964,07,301
30964,08,134
30964,09,96
30964,10,249
30964,11,516
30964,12,119
30964,13,290
30964,14,16
30964,15,0
30964,16,341
30964,17,0
30964,18,80
30965,01,352
30965,02,335
30965,03,147
30965,04,1021
30965,05,1658
30965,06,2335
30965,07,121
30965,08,53
30965,09,15
30965,10,126
30965,11,327
30965,12,0
30965,13,188
30965,14,0
30965,15,0
30965,16,218
30965,17,25
30965,18,227
30966,01,415
30966,02,320
30966,03,413
30966,04,1571
30966,05,639
30966,06,2443
30966,07,278
30966,08,238
30966,09,63
30966,10,313
30966,11,1081
30966,12,592
30966,13,85
30966,14,356
30966,15,54
30966,16,550
30966,17,0
30966,18,116
30967,01,35
30967,02,854
30967,03,45
30967,04,341
30967,05,98
30967,06,2113
30967,07,166
30967,08,59
30967,09,448
30967,10,99
30967,11,602
30967,12,1135
30967,13,65
30967,14,0
30967,15,22
30967,16,193
30967,17,0
30967,18,64
30968,01,145
30968,02,1057
30968,03,254
30968,04,973
30968,05,272
30968,06,1830
30968,07,156
30968,08,259
30968,09,51
30968,10,239
30968,11,876
30968,12,383
30968,13,216
30968,14,98
30968,15,45
30968,16,276
30968,17,0
30968,18,102
30969,01,52
30969,02,0
30969,03,75
30969,04,477
30969,05,68
30969,06,1526
30969,07,46
30969,08,28
30969,09,0
30969,10,100
30969,11,102
30969,12,0
30969,13,53
30969,14,0
30969,15,22
30969,16,181
30969,17,0
30969,18,11
30970,01,335
30970,02,197
30970,03,652
30970,04,1608
30970,05,1127
30970,06,1780
30970,07,228
30970,08,124
30970,09,161
30970,10,232
30970,11,549
30970,12,335
30970,13,336
30970,14,66
30970,15,35
30970,16,301
30970,17,0
30970,18,125
30971,01,217
30971,02,1163
30971,03,467
30971,04,1422
30971,05,593
30971,06,2680
30971,07,347
30971,08,248
30971,09,208
30971,10,412
30971,11,1042
30971,12,520
30971,13,557
30971,14,117
30971,15,18
30971,16,341
30971,17,0
30971,18,169
30972,01,1164
30972,02,217
30972,03,666
30972,04,1740
30972,05,1071
30972,06,3668
30972,07,458
30972,08,267
30972,09,122
30972,10,546
30972,11,1367
30972,12,987
30972,13,621
30972,14,188
30972,15,167
30972,16,647
30972,17,0
30972,18,188
30973,01,230
30973,02,35
30973,03,795
30973,04,1172
30973,05,1426
30973,06,2232
30973,07,419
30973,08,110
30973,09,359
30973,10,199
30973,11,939
30973,12,563
30973,13,305
30973,14,42
30973,15,72
30973,16,330
30973,17,0
30973,18,140
30974,01,941
30974,02,1704
30974,03,425
30974,04,762
30974,05,1335
30974,06,3485
30974,07,1094
30974,08,268
30974,09,377
30974,10,509
30974,11,817
30974,12,695
30974,13,355
30974,14,84
30974,15,0
30974,16,448
30974,17,38
30974,18,243
30975,01,574
30975,02,0
30975,03,136
30975,04,857
30975,05,1129
30975,06,2252
30975,07,829
30975,08,113
30975,09,68
30975,10,153
30975,11,792
30975,12,491
30975,13,495
30975,14,86
30975,15,0
30975,16,413
30975,17,0
30975,18,92
30976,01,291
30976,02,905
30976,03,363
30976,04,667
30976,05,469
30976,06,1656
30976,07,204
30976,08,167
30976,09,61
30976,10,182
30976,11,507
30976,12,177
30976,13,149
30976,14,59
30976,15,32
30976,16,577
30976,17,24
30976,18,114
30977,01,161
30977,02,0
30977,03,135
30977,04,443
30977,05,377
30977,06,539
30977,07,50
30977,08,55
30977,09,0
30977,10,103
30977,11,179
30977,12,135
30977,13,10
30977,14,53
30977,15,24
30977,16,210
30977,17,0
30977,18,36
30978,01,36
30978,02,0
30978,03,0
30978,04,72
30978,05,15
30978,06,37
30978,07,10
30978,08,0
30978,09,0
30978,10,22
30978,11,21
30978,12,0
30978,13,0
30978,14,0
30978,15,0
30978,16,70
30978,17,0
30978,18,0
30979,01,15
30979,02,779
30979,03,37
30979,04,61
30979,05,19
30979,06,485
30979,07,196
30979,08,50
30979,09,123
30979,10,16
30979,11,29
30979,12,0
30979,13,17
30979,14,13
30979,15,0
30979,16,390
30979,17,0
30979,18,64
30980,01,35
30980,02,1638
30980,03,48
30980,04,156
30980,05,305
30980,06,728
30980,07,191
30980,08,46
30980,09,0
30980,10,93
30980,11,190
30980,12,0
30980,13,26
30980,14,0
30980,15,0
30980,16,239
30980,17,0
30980,18,44
30981,01,45
30981,02,391
30981,03,114
30981,04,432
30981,05,782
30981,06,1272
30981,07,131
30981,08,62
30981,09,0
30981,10,112
30981,11,184
30981,12,0
30981,13,78
30981,14,0
30981,15,0
30981,16,228
30981,17,10
30981,18,46
30982,01,1160
30982,02,0
30982,03,36
30982,04,23
30982,05,23
30982,06,0
30982,07,31
30982,08,0
30982,09,0
30982,10,33
30982,11,10
30982,12,0
30982,13,0
30982,14,0
30982,15,0
30982,16,236
30982,17,0
30982,18,0
30983,01,37
30983,02,199
30983,03,278
30983,04,151
30983,05,91
30983,06,861
30983,07,181
30983,08,19
30983,09,0
30983,10,30
30983,11,310
30983,12,0
30983,13,83
30983,14,0
30983,15,0
30983,16,201
30983,17,13
30983,18,39
30984,01,130
30984,02,127
30984,03,298
30984,04,1201
30984,05,332
30984,06,2201
30984,07,244
30984,08,185
30984,09,60
30984,10,149
30984,11,1275
30984,12,321
30984,13,98
30984,14,182
30984,15,30
30984,16,381
30984,17,0
30984,18,83
30985,01,27
30985,02,0
30985,03,41
30985,04,194
30985,05,1513
30985,06,59
30985,07,0
30985,08,0
30985,09,0
30985,10,43
30985,11,56
30985,12,0
30985,13,14
30985,14,0
30985,15,0
30985,16,12
30985,17,0
30985,18,14
30986,01,309
30986,02,0
30986,03,106
30986,04,66
30986,05,70
30986,06,194
30986,07,187
30986,08,35
30986,09,24
30986,10,36
30986,11,98
30986,12,160
30986,13,0
30986,14,0
30986,15,0
30986,16,359
30986,17,0
30986,18,0
30987,01,106
30987,02,0
30987,03,54
30987,04,237
30987,05,319
30987,06,253
30987,07,14
30987,08,22
30987,09,0
30987,10,108
30987,11,108
30987,12,28
30987,13,20
30987,14,0
30987,15,0
30987,16,81
30987,17,28
30987,18,64
30988,01,511
30988,02,0
30988,03,132
30988,04,448
30988,05,782
30988,06,554
30988,07,292
30988,08,268
30988,09,44
30988,10,123
30988,11,188
30988,12,0
30988,13,37
30988,14,0
30988,15,0
30988,16,458
30988,17,17
30988,18,75
30989,01,48
30989,02,727
30989,03,426
30989,04,896
30989,05,417
30989,06,2839
30989,07,240
30989,08,195
30989,09,348
30989,10,171
30989,11,550
